Absolute path,Relative path,Class name
C:\Users\nasty\ap_laba2\dataset1\rose\0838.jpg,dataset1\rose\0838.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0839.jpg,dataset1\rose\0839.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0840.jpg,dataset1\rose\0840.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0841.jpg,dataset1\rose\0841.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0842.jpg,dataset1\rose\0842.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0843.jpg,dataset1\rose\0843.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0844.jpg,dataset1\rose\0844.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0845.jpg,dataset1\rose\0845.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0846.jpg,dataset1\rose\0846.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0847.jpg,dataset1\rose\0847.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0848.jpg,dataset1\rose\0848.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0849.jpg,dataset1\rose\0849.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0850.jpg,dataset1\rose\0850.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0851.jpg,dataset1\rose\0851.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0852.jpg,dataset1\rose\0852.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0853.jpg,dataset1\rose\0853.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0854.jpg,dataset1\rose\0854.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0855.jpg,dataset1\rose\0855.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0856.jpg,dataset1\rose\0856.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0857.jpg,dataset1\rose\0857.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0858.jpg,dataset1\rose\0858.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0859.jpg,dataset1\rose\0859.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0860.jpg,dataset1\rose\0860.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0861.jpg,dataset1\rose\0861.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0862.jpg,dataset1\rose\0862.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0863.jpg,dataset1\rose\0863.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0864.jpg,dataset1\rose\0864.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0865.jpg,dataset1\rose\0865.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0866.jpg,dataset1\rose\0866.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0867.jpg,dataset1\rose\0867.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0868.jpg,dataset1\rose\0868.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0869.jpg,dataset1\rose\0869.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0870.jpg,dataset1\rose\0870.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0871.jpg,dataset1\rose\0871.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0872.jpg,dataset1\rose\0872.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0873.jpg,dataset1\rose\0873.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0874.jpg,dataset1\rose\0874.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0875.jpg,dataset1\rose\0875.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0876.jpg,dataset1\rose\0876.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0877.jpg,dataset1\rose\0877.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0878.jpg,dataset1\rose\0878.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0879.jpg,dataset1\rose\0879.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0880.jpg,dataset1\rose\0880.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0881.jpg,dataset1\rose\0881.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0882.jpg,dataset1\rose\0882.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0883.jpg,dataset1\rose\0883.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0884.jpg,dataset1\rose\0884.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0885.jpg,dataset1\rose\0885.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0886.jpg,dataset1\rose\0886.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0887.jpg,dataset1\rose\0887.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0888.jpg,dataset1\rose\0888.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0889.jpg,dataset1\rose\0889.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0890.jpg,dataset1\rose\0890.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0891.jpg,dataset1\rose\0891.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0892.jpg,dataset1\rose\0892.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0893.jpg,dataset1\rose\0893.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0894.jpg,dataset1\rose\0894.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0895.jpg,dataset1\rose\0895.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0896.jpg,dataset1\rose\0896.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0897.jpg,dataset1\rose\0897.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0898.jpg,dataset1\rose\0898.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0899.jpg,dataset1\rose\0899.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0900.jpg,dataset1\rose\0900.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0901.jpg,dataset1\rose\0901.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0902.jpg,dataset1\rose\0902.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0903.jpg,dataset1\rose\0903.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0904.jpg,dataset1\rose\0904.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0905.jpg,dataset1\rose\0905.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0906.jpg,dataset1\rose\0906.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0907.jpg,dataset1\rose\0907.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0908.jpg,dataset1\rose\0908.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0909.jpg,dataset1\rose\0909.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0910.jpg,dataset1\rose\0910.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0911.jpg,dataset1\rose\0911.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0912.jpg,dataset1\rose\0912.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0913.jpg,dataset1\rose\0913.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0914.jpg,dataset1\rose\0914.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0915.jpg,dataset1\rose\0915.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0916.jpg,dataset1\rose\0916.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0917.jpg,dataset1\rose\0917.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0918.jpg,dataset1\rose\0918.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0919.jpg,dataset1\rose\0919.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0920.jpg,dataset1\rose\0920.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0921.jpg,dataset1\rose\0921.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0922.jpg,dataset1\rose\0922.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0923.jpg,dataset1\rose\0923.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0924.jpg,dataset1\rose\0924.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0925.jpg,dataset1\rose\0925.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0926.jpg,dataset1\rose\0926.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0927.jpg,dataset1\rose\0927.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0928.jpg,dataset1\rose\0928.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0929.jpg,dataset1\rose\0929.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0930.jpg,dataset1\rose\0930.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0931.jpg,dataset1\rose\0931.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0932.jpg,dataset1\rose\0932.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0933.jpg,dataset1\rose\0933.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0934.jpg,dataset1\rose\0934.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0935.jpg,dataset1\rose\0935.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0936.jpg,dataset1\rose\0936.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0937.jpg,dataset1\rose\0937.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0938.jpg,dataset1\rose\0938.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0939.jpg,dataset1\rose\0939.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0940.jpg,dataset1\rose\0940.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0941.jpg,dataset1\rose\0941.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0942.jpg,dataset1\rose\0942.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0943.jpg,dataset1\rose\0943.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0944.jpg,dataset1\rose\0944.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0945.jpg,dataset1\rose\0945.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0946.jpg,dataset1\rose\0946.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0947.jpg,dataset1\rose\0947.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0948.jpg,dataset1\rose\0948.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0949.jpg,dataset1\rose\0949.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0950.jpg,dataset1\rose\0950.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0951.jpg,dataset1\rose\0951.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0952.jpg,dataset1\rose\0952.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0953.jpg,dataset1\rose\0953.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0954.jpg,dataset1\rose\0954.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0955.jpg,dataset1\rose\0955.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0956.jpg,dataset1\rose\0956.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0957.jpg,dataset1\rose\0957.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0958.jpg,dataset1\rose\0958.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0959.jpg,dataset1\rose\0959.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0960.jpg,dataset1\rose\0960.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0961.jpg,dataset1\rose\0961.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0962.jpg,dataset1\rose\0962.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0963.jpg,dataset1\rose\0963.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0964.jpg,dataset1\rose\0964.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0965.jpg,dataset1\rose\0965.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0966.jpg,dataset1\rose\0966.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0967.jpg,dataset1\rose\0967.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0968.jpg,dataset1\rose\0968.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0969.jpg,dataset1\rose\0969.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0970.jpg,dataset1\rose\0970.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0971.jpg,dataset1\rose\0971.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0972.jpg,dataset1\rose\0972.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0973.jpg,dataset1\rose\0973.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0974.jpg,dataset1\rose\0974.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0975.jpg,dataset1\rose\0975.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0976.jpg,dataset1\rose\0976.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0977.jpg,dataset1\rose\0977.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0978.jpg,dataset1\rose\0978.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0979.jpg,dataset1\rose\0979.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0980.jpg,dataset1\rose\0980.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0981.jpg,dataset1\rose\0981.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0982.jpg,dataset1\rose\0982.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0983.jpg,dataset1\rose\0983.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0984.jpg,dataset1\rose\0984.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0985.jpg,dataset1\rose\0985.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0986.jpg,dataset1\rose\0986.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0987.jpg,dataset1\rose\0987.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0988.jpg,dataset1\rose\0988.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0989.jpg,dataset1\rose\0989.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0990.jpg,dataset1\rose\0990.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0991.jpg,dataset1\rose\0991.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0992.jpg,dataset1\rose\0992.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0993.jpg,dataset1\rose\0993.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0994.jpg,dataset1\rose\0994.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0995.jpg,dataset1\rose\0995.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0996.jpg,dataset1\rose\0996.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0997.jpg,dataset1\rose\0997.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0998.jpg,dataset1\rose\0998.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0999.jpg,dataset1\rose\0999.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\tulip\0000.jpg,dataset1\tulip\0000.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0001.jpg,dataset1\tulip\0001.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0002.jpg,dataset1\tulip\0002.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0003.jpg,dataset1\tulip\0003.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0004.jpg,dataset1\tulip\0004.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0005.jpg,dataset1\tulip\0005.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0006.jpg,dataset1\tulip\0006.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0007.jpg,dataset1\tulip\0007.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0008.jpg,dataset1\tulip\0008.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0009.jpg,dataset1\tulip\0009.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0010.jpg,dataset1\tulip\0010.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0011.jpg,dataset1\tulip\0011.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0012.jpg,dataset1\tulip\0012.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0013.jpg,dataset1\tulip\0013.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0014.jpg,dataset1\tulip\0014.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0015.jpg,dataset1\tulip\0015.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0016.jpg,dataset1\tulip\0016.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0017.jpg,dataset1\tulip\0017.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0018.jpg,dataset1\tulip\0018.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0019.jpg,dataset1\tulip\0019.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0020.jpg,dataset1\tulip\0020.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0021.jpg,dataset1\tulip\0021.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0022.jpg,dataset1\tulip\0022.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0023.jpg,dataset1\tulip\0023.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0024.jpg,dataset1\tulip\0024.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0025.jpg,dataset1\tulip\0025.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0026.jpg,dataset1\tulip\0026.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0027.jpg,dataset1\tulip\0027.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0028.jpg,dataset1\tulip\0028.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0029.jpg,dataset1\tulip\0029.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0030.jpg,dataset1\tulip\0030.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0031.jpg,dataset1\tulip\0031.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0032.jpg,dataset1\tulip\0032.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0033.jpg,dataset1\tulip\0033.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0034.jpg,dataset1\tulip\0034.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0035.jpg,dataset1\tulip\0035.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0036.jpg,dataset1\tulip\0036.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0037.jpg,dataset1\tulip\0037.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0038.jpg,dataset1\tulip\0038.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0039.jpg,dataset1\tulip\0039.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0040.jpg,dataset1\tulip\0040.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0041.jpg,dataset1\tulip\0041.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0042.jpg,dataset1\tulip\0042.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0043.jpg,dataset1\tulip\0043.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0044.jpg,dataset1\tulip\0044.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0045.jpg,dataset1\tulip\0045.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0046.jpg,dataset1\tulip\0046.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0047.jpg,dataset1\tulip\0047.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0048.jpg,dataset1\tulip\0048.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0049.jpg,dataset1\tulip\0049.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0050.jpg,dataset1\tulip\0050.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0051.jpg,dataset1\tulip\0051.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0052.jpg,dataset1\tulip\0052.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0053.jpg,dataset1\tulip\0053.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0054.jpg,dataset1\tulip\0054.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0055.jpg,dataset1\tulip\0055.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0056.jpg,dataset1\tulip\0056.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0057.jpg,dataset1\tulip\0057.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0058.jpg,dataset1\tulip\0058.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0059.jpg,dataset1\tulip\0059.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0060.jpg,dataset1\tulip\0060.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0061.jpg,dataset1\tulip\0061.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0062.jpg,dataset1\tulip\0062.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0063.jpg,dataset1\tulip\0063.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0064.jpg,dataset1\tulip\0064.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0065.jpg,dataset1\tulip\0065.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0066.jpg,dataset1\tulip\0066.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0067.jpg,dataset1\tulip\0067.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0068.jpg,dataset1\tulip\0068.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0069.jpg,dataset1\tulip\0069.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0070.jpg,dataset1\tulip\0070.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0071.jpg,dataset1\tulip\0071.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0072.jpg,dataset1\tulip\0072.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0073.jpg,dataset1\tulip\0073.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0074.jpg,dataset1\tulip\0074.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0075.jpg,dataset1\tulip\0075.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0076.jpg,dataset1\tulip\0076.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0077.jpg,dataset1\tulip\0077.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0078.jpg,dataset1\tulip\0078.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0079.jpg,dataset1\tulip\0079.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0080.jpg,dataset1\tulip\0080.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0081.jpg,dataset1\tulip\0081.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0082.jpg,dataset1\tulip\0082.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0083.jpg,dataset1\tulip\0083.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0084.jpg,dataset1\tulip\0084.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0085.jpg,dataset1\tulip\0085.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0086.jpg,dataset1\tulip\0086.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0087.jpg,dataset1\tulip\0087.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0088.jpg,dataset1\tulip\0088.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0089.jpg,dataset1\tulip\0089.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0090.jpg,dataset1\tulip\0090.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0091.jpg,dataset1\tulip\0091.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0092.jpg,dataset1\tulip\0092.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0093.jpg,dataset1\tulip\0093.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0094.jpg,dataset1\tulip\0094.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0095.jpg,dataset1\tulip\0095.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0096.jpg,dataset1\tulip\0096.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0097.jpg,dataset1\tulip\0097.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0098.jpg,dataset1\tulip\0098.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0099.jpg,dataset1\tulip\0099.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0100.jpg,dataset1\tulip\0100.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0101.jpg,dataset1\tulip\0101.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0102.jpg,dataset1\tulip\0102.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0103.jpg,dataset1\tulip\0103.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0104.jpg,dataset1\tulip\0104.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0105.jpg,dataset1\tulip\0105.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0106.jpg,dataset1\tulip\0106.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0107.jpg,dataset1\tulip\0107.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0108.jpg,dataset1\tulip\0108.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0109.jpg,dataset1\tulip\0109.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0110.jpg,dataset1\tulip\0110.jpg,tulip
